orig_index,Isomeric Smiles,Molecular Weight,AlogP,H_donors,H_acceptors,#RO5 Violations,MW,LogP,RO5_violations
3587,c1ccc(cc1)CCCCOc2ccc(cc2)C(=O)Nc3cccc4c3oc(cc4=O)c5n[n-]nn5,480.5040000000002,4.256200000000003,1.0,7.0,0.0,,,
3588,CC(C)c1c(c(nc(n1)N(C)S(=O)(=O)C)c2ccc(cc2)F)/C=C/[C@H](C[C@H](CC(=O)[O-])O)O,480.5380000000002,1.067,2.0,8.0,0.0,,,
3589,CC1=C(C(C(=C(N1)C)C(=O)OCC[NH+](C)Cc2ccccc2)c3cccc(c3)[N+](=O)[O-])C(=O)OC,480.54100000000017,2.2607,2.0,7.0,0.0,,,
3590,C[N+]1(CCCC1)CC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/c4csc(n4)N)SC2)C(=O)[O-],480.57200000000023,-1.2798999999999958,2.0,10.0,0.0,,,
3591,C[C@]1(CCC[C@@]2([C@@H]1CCC(=C)C2CCC3=CCOC3=O)C)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,480.5980000000002,1.845200000000001,4.0,8.0,0.0,,,
3592,CC[NH2+][C@@H]1C[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@@H]3[C@@H](CC=C(O3)C[NH3+])[NH3+])[NH3+],480.6270000000002,-7.403500000000015,8.0,7.0,1.0,,,
3593,CC(CCC(C(C)(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)O)O)CO,480.64200000000017,1.7115000000000005,6.0,7.0,1.0,,,
3594,C[C@]12CC[C@H]3C(=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)[C@@]1(CC[C@@H]2[C@](C)([C@@H](CCC(C)(C)O)O)O)O,480.64200000000034,1.854000000000001,6.0,7.0,1.0,,,
3595,CC(C)CC[C@H]([C@@](C)([C@H]1CC[C@@]2([C@@]1(C[C@H]([C@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)O)C)O)O)O,480.64200000000017,1.7099000000000015,6.0,7.0,1.0,,,
3596,CCC1=C(C[C@H]2c3cc(c(cc3CC[NH+]2C1)OC)OC)C[C@@H]4c5cc(c(cc5CC[NH2+]4)OC)OC,480.64900000000034,2.564300000000002,2.0,4.0,0.0,,,
3597,c1ccc2c(c1)CCc3ccc(cc3N2CCC[NH+]4CCC5(CC4)C(=O)NC6[NH+]5CCCC6)Cl,481.0840000000004,1.909,3.0,2.0,0.0,,,
3598,COc1cc(ccc1O)[C@@H]2[C@H](Oc3ccc(cc3O2)[C@@H]4[C@H](C(=O)c5c(cc(cc5O4)O)[O-])O)CO,481.4330000000003,1.7306999999999997,4.0,10.0,0.0,,,
3599,c1cc(ccc1C(=O)O[C@H]2[C@@H]3C=CO[C@H]([C@@H]3[C@@]4([C@H]2O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O,482.43800000000016,-2.0199999999999987,6.0,12.0,2.0,,,
3600,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccccc3)[NH3+])C(=O)OC4c5ccccc5C(=O)O4)C,482.53800000000024,0.9291,2.0,7.0,0.0,,,
3601,CC(=O)O[C@@H]1CC2[C@](C=CC(=O)C2(C)C)(C3[C@@]1([C@]45[C@H](O4)C(=O)O[C@H]([C@@]5(CC3)C)c6ccoc6)C)C,482.5730000000003,4.560700000000004,0.0,7.0,0.0,,,
3602,CC[C@H]1C[NH+]2CCc3c(cc(c(c3O)OC)OC)[C@@H]2C[C@@H]1CC4=C5C=C(C(=O)C=C5CC[NH2+]4)OC,482.6210000000004,1.588300000000001,3.0,5.0,0.0,,,
3603,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])[NH3+])[NH2+]C,482.64300000000026,-7.530300000000017,8.0,7.0,1.0,,,
3604,CC[NH2+][C@@H]1C[C@@H](C([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@@H]3[C@@H](CC[C@H](O3)C[NH3+])[NH3+])[NH3+],482.6430000000002,-7.528700000000017,8.0,7.0,1.0,,,
3605,CC[C@H]1C[NH+]2CCc3cc(c(cc3[C@@H]2C[C@@H]1C[C@@H]4c5cc(c(cc5CC[NH2+]4)OC)OC)OC)OC,482.66500000000036,2.5001000000000024,2.0,4.0,0.0,,,
3606,COC(CNC(=O)c1ccccc1OCC(=O)[O-])C[Hg]O,482.862,-1.0317999999999994,2.0,6.0,0.0,,,
3607,c1ccc2c(c1)CCc3ccc(cc3N2CCC[NH+]4CCC(CC4)(C(=O)N)[NH+]5CCCCC5)Cl,483.1000000000005,1.9384000000000012,3.0,2.0,0.0,,,
3608,C[C@@]12C(CCC3([C@]14C(O4)C(=O)OC3c5ccoc5)C)C67COC(=O)CC6OC(C7=C(C2=O)O)(C)C,484.5010000000004,2.943200000000001,1.0,9.0,0.0,,,
3609,CC1=C(C(=O)OC(C1)C2(C3CCC4(C5CC=C6C=CCC(=O)C6(C5CCC3(O4)C(O2)O)C)O)C)C,484.58900000000034,3.4912000000000027,2.0,7.0,0.0,,,
3610,CC1C[C@H]2C(C(CC[C@@]2([C@H]3C1=C[C@@](CC3)(C)[C@H](CO)O)C)OC4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C,484.63000000000017,0.9595999999999996,6.0,8.0,1.0,,,
3611,C[C@]12CC[C@@H](C(C1CC[C@@]3(C2CC=C4C3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)[O-])C(=O)[O-])C)(C)C)O,484.67700000000036,3.628900000000002,1.0,5.0,0.0,,,
3612,CCC(=O)O[C@@]1([C@H](CC2C1(CC([C@]3(C2C[C@@H](C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)CCl,484.9670000000002,4.0511000000000035,1.0,5.0,0.0,,,
3613,CC1CC(=O)NN=C1c2ccc(cc2)NCC(C)(C)[NH2+]CC(COc3cc(ccc3C#N)Cl)O,485.0080000000002,2.2655800000000004,4.0,6.0,0.0,,,
3614,Cn1cc2c3c1cccc3[C@]4(C[C@H](C[NH+]([C@@H]4C2)C)COC(=O)c5cc(cnc5)Br)OC,485.4020000000001,2.4938000000000002,1.0,5.0,0.0,,,
3615,CC(C)C(CCC[NH+](C)CCc1ccc(c(c1)OC)OC)(C#N)c2cc(c(c(c2)OC)OC)OC,485.6450000000003,3.684580000000002,1.0,6.0,0.0,,,
3616,CCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)COC(=O)C,486.6050000000003,3.869500000000003,1.0,7.0,0.0,,,
3617,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCC5CCCC5)O)C)O,486.6490000000004,4.3029000000000055,2.0,6.0,0.0,,,
3618,C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2ccc(nc2=O)N)O)O,487.3190000000002,-2.8624999999999954,3.0,14.0,1.0,,,
3619,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)[O-])C)(C[C@H]([C@@H]([C@@]3(C)CO)O)O)C,487.70100000000025,3.842100000000004,3.0,5.0,0.0,,,
3620,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)C)[C@@H]2[C@H]1C)C)C(=O)[O-],487.70100000000025,3.698000000000003,3.0,5.0,0.0,,,
3621,CC(=O)O[C@]12CO[C@@H]([C@H]1CO[C@H]2Oc3cc4c(cc3OC)OCO4)c5cc6c(cc5OC)OCO6,488.4450000000004,2.5859000000000005,0.0,11.0,1.0,,,
3622,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],488.53500000000014,-10.15860000000001,11.0,11.0,2.0,,,
3623,CCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)OC(=O)OCC,488.57700000000034,3.6993000000000027,1.0,8.0,0.0,,,
3624,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)COC(=O)CC,488.6210000000004,4.093500000000003,1.0,7.0,0.0,,,
3625,C[C@@H]1C[C@H]2[C@H](O[C@]3([C@H]1[C@]4(CC[C@@]56C[C@@]57CC[C@@H](C([C@@H]7CC[C@H]6[C@@]4([C@H]3O)C)(C)C)O)C)O2)C(C)(C)O,488.70900000000023,4.6581000000000055,3.0,5.0,0.0,,,
3626,C[C@]12CC[C@@H]([C@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(C[C@@H]5[C@@]6([C@H]4CC([C@@H]([C@@H]6O)O5)(C)C)CO)C)C)(C)CO)O,488.7090000000003,4.071700000000005,4.0,5.0,0.0,,,
3627,C[C@@]12CCC3[C@@](C1CC[C@H]4C(=CC(=O)[C@@H]5C4(C[C@H]([C@H](C5(C)C)O)O)C)C2)(CCC([C@]3(C)CO)O)C,488.70900000000034,4.261900000000005,4.0,5.0,0.0,,,
3628,Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cc(nc(n3)C)N4CC[NH+](CC4)CCO)Cl,489.0250000000003,1.8964399999999997,4.0,8.0,0.0,,,
3629,Cc1nnc2n1-c3c(cc(s3)CCc4ccc(cc4)CC(C)C)C(=N[C@@H]2C)c5ccccc5Cl,489.0880000000002,7.1863200000000065,0.0,5.0,1.0,,,
3630,CCC1=C(CN(C1=O)C(=O)NCCc2ccc(cc2)S(=O)(=O)[N-]C(=O)NC3CCC(CC3)C)C,489.6180000000003,3.858100000000003,2.0,5.0,0.0,,,
3631,CCCc1nc(c2n1[nH]c(nc2=O)c3cc(ccc3OCC)S(=O)(=O)N4CC[NH+](CC4)CC)C,489.6220000000004,0.6533200000000017,2.0,7.0,0.0,,,
3632,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)Cl)F,489.9310000000001,5.544200000000003,2.0,4.0,1.0,,,
3633,Cn1cncc1[C@@](c2ccc(cc2)Cl)(c3ccc4c(c3)c(cc(=O)n4C)c5cccc(c5)Cl)[NH3+],490.41400000000016,4.779600000000004,1.0,4.0,0.0,,,
3634,COc1ccc(cc1)c2c(c(=O)c3c(cc(c(c3o2)OC)O[C@H]4C([C@H]([C@H](C(O4)CO)O)O)O)[O-])[O-],490.41700000000014,-1.196900000000001,4.0,12.0,1.0,,,
3635,CC(=CCc1c2c(c3c(c1OC)C(=O)[C@](C(=O)O3)(CC(=O)C)c4ccc(cc4)O)C=CC(O2)(C)C)C,490.5520000000002,5.112500000000004,1.0,7.0,1.0,,,
3636,CC1([C@]2([C@]1([C@]([C@]([C@@H]([C@@]2(Cc3ccccc3)O)O)(Cc4ccccc4)O)(Cc5ccccc5)O)O)O)C,490.5960000000002,1.7842999999999998,6.0,6.0,1.0,,,
3637,C[C@]12CCC(C(C1CC=C3C2CCC4([C@@]3(CC[C@H]4[C@@H]5C[C@@H](OC5O)C(C(C)(C)O)O)C)C)(C)C)O,490.7250000000002,4.807800000000006,4.0,5.0,0.0,,,
3638,c1ccc(cc1)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4[C@@H](C=CO3)[C@@H]([C@H]5[C@@]4(O5)CO)O)O)O)O,492.47700000000015,-1.3259999999999983,5.0,11.0,1.0,,,
3639,CC1=C(C(C(=C(N1)C)C(=O)OC/C=C/c2ccccc2)c3cccc(c3)[N+](=O)[O-])C(=O)OCCOC,492.5280000000003,4.275800000000004,1.0,8.0,0.0,,,
3640,Cc1cccc(c1NC(=O)C[NH+]2CCN(CC2)CCCC(c3ccc(cc3)F)c4ccc(cc4)F)C,492.6340000000002,4.332940000000004,2.0,2.0,0.0,,,
3641,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,492.9610000000006,13.899499999999971,0.0,0.0,1.0,,,
3642,COc1ccc(cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)[N-]C(=O)NC3CCCCC3)Cl,493.00500000000034,4.425800000000003,2.0,5.0,0.0,,,
3643,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccc(cc3)O)NC(=O)[C@@H](CC(=O)NC)[NH3+])C(=O)[O-])C,493.54200000000026,-3.406899999999995,5.0,8.0,0.0,,,
3644,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(c3ccccc3)C(=O)Oc4ccc5c(c4)CCC5)C(=O)[O-])C,493.5610000000004,1.1614999999999993,1.0,7.0,0.0,,,
3645,CCC(=O)n1c2ccccc2n(c1=O)C3CC[NH+](CC3)CCC(C#N)(c4ccccc4)c5ccccc5,493.63100000000026,3.9729800000000033,1.0,5.0,0.0,,,
3646,c1ccc2c(c1)c(ns2)N3CC[NH+](CC3)C[C@@H]4CCCC[C@H]4CN5C(=O)[C@H]6[C@@H]7CC[C@@H](C7)[C@H]6C5=O,493.6970000000004,2.8387000000000002,1.0,5.0,0.0,,,
3647,C[C@@]1(C[C@H]([C@]2([C@@H]1[C@@H](OC=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)OC(=O)/C=C/c4ccccc4,494.49300000000017,-1.1998999999999984,6.0,11.0,2.0,,,
3648,C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F,494.5310000000003,2.9853000000000014,1.0,7.0,0.0,,,
3649,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C,494.53100000000023,2.9376000000000007,1.0,7.0,0.0,,,
3650,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F,494.5750000000003,3.4407000000000023,2.0,6.0,0.0,,,
3651,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CC[NH+](CC5)C,494.62300000000033,3.1732200000000006,3.0,6.0,0.0,,,
3652,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)COC(=O)C(C)(C)C)C)O)Cl)C)F,495.0310000000003,4.595100000000005,1.0,5.0,0.0,,,
3653,C[C@@]1(CC[C@H]2[C@@H]1[C@@H](OC=C2C(=O)[O-])O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)OC(=O)c4ccc(cc4)O)O,495.4570000000002,-1.8594999999999977,5.0,12.0,1.0,,,
3654,CO[C@@]1([C@@H]2N(C1=O)C(=C(CO2)CSc3nnnn3CCO)C(=O)[O-])NC(=O)CSC(F)F,495.4660000000002,-2.6252999999999957,2.0,13.0,1.0,,,
3655,CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,495.7450000000004,6.881900000000007,1.0,5.0,1.0,,,
3656,C[C@]12C[C@@]3([C@@H]4C[C@]1([C@@]4(C(O2)O3)COC(=O)c5ccc(cc5)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O,496.46500000000015,-1.6518999999999986,6.0,12.0,2.0,,,
3657,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3[O-])C(=O)c5ccccc5C4=O)[O-])(C(=O)C)O)[NH3+])O,496.4920000000002,-0.960499999999997,3.0,9.0,0.0,,,
3658,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)OC(=O)c6cccnc6)OC(=O)c7cccnc7,496.54300000000023,1.949299999999999,1.0,7.0,0.0,,,
3659,C[C@H](Cc1cc2c(c(c1)C(=O)N)N(CC2)CCCO)[NH2+]CCOc3ccccc3OCC(F)(F)F,496.5500000000002,2.0448999999999993,3.0,5.0,0.0,,,
3660,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)OC(=O)c5ccccc5)C)O)F)C,496.5750000000002,3.7604000000000033,2.0,6.0,0.0,,,
3661,CCCCCCCCCCCCOCCOCCOCCOC(=O)CC(C(=O)[O-])S(=O)(=O)[O-],496.6190000000003,1.5541000000000016,0.0,10.0,0.0,,,
3662,CC1C(CC2C3(C1C(C2(CC3)C(C)C(=O)[O-])O)C)OS(=O)(=O)c4ccc5c(c4)sc(=S)[nH]5,496.6520000000001,2.8519900000000007,2.0,8.0,0.0,,,
3663,CC(=O)O[C@H]1CC[C@]2(C(C1(C)C)CC[C@@]3(C2CC=C4C3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)[O-])C)C)C,497.74000000000046,6.469700000000008,0.0,4.0,1.0,,,
3664,CO[C@H]1C[C@H]2[C@@H](C=C([C@H]2[C@@H](O1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)COC(=O)c4ccc(cc4)O)O,498.4810000000002,-1.3822999999999996,6.0,12.0,2.0,,,
3665,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2Cc3cc(c(cc3C[C@H]2C(=O)[O-])OC)OC,498.5760000000004,0.22340000000000226,1.0,7.0,0.0,,,
3666,Cc1[nH]c2c(n1)-c3ccccc3N(CC2)C(=O)c4ccc(cc4)NC(=O)c5ccccc5c6ccccc6,498.5860000000001,6.507320000000005,2.0,3.0,1.0,,,
3667,CCCc1ccc(c(c1)OC)OCC(=O)N2CCN(CC2)C(=O)COc3ccc(cc3OC)CCC,498.62000000000035,3.737400000000002,0.0,6.0,0.0,,,
3668,C[C@H]1[C@H]2[C@@H](C[C@@]3([C@@]2(CC(=O)[C@@]4([C@H]3CC=C5[C@H]4C=C(C(=O)C5(C)C)O)C)C)C)O[C@@H](CC1=O)C(C)(C)O,498.66000000000037,4.744900000000005,2.0,6.0,0.0,,,
3669,C(C(C(C(C(F)(F)Br)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,498.9579999999999,6.348200000000002,0.0,0.0,1.0,,,
3670,C[C@H]([C@H]1[C@@H](O1)C[C@H]2CO[C@H]([C@@H]([C@@H]2O)O)C/C(=C/C(=O)OCCCCCCCCC(=O)[O-])/C)[C@H](C)O,499.62100000000055,1.2578000000000005,3.0,9.0,0.0,,,
3671,Cc1cc(c2c3c1c4c(cc(c5c4c6c3c7c(c(cc(c7c2=O)[O-])O)c8c6c(c5=O)c(cc8O)[O-])[O-])C)[O-],500.4180000000003,2.55304,2.0,8.0,1.0,,,
3672,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](COc2cccc(c2)C(F)(F)F)O)O)O,500.55400000000014,4.427400000000007,3.0,6.0,1.0,,,
3673,CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF,500.5790000000002,4.430000000000004,1.0,6.0,1.0,,,
3674,CC[NH+]1CC2([C@H]3C(C4[C@@H]1C3([C@@H]5C[C@]6(C([C@@H]5[C@@]4(C(C6OC)O)O)O)O)C(CC2O)OC)OC)COC,500.60900000000026,-3.204499999999988,6.0,9.0,2.0,,,
3675,Cc1c(c(c(c(c1C(=O)[O-])I)NC(=O)C)I)C(=O)NC,501.0380000000001,0.88572,2.0,4.0,1.0,,,
3676,CCCC[NH+](CCCC)CCC(c1cc2c(cc(cc2Cl)Cl)c3c1ccc(c3)C(F)(F)F)O,501.44000000000005,7.227200000000008,2.0,1.0,2.0,,,
3677,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c1ncnc2N)OCOC(=O)C(C)(C)C,501.47700000000026,2.7025000000000006,1.0,13.0,2.0,,,
3678,CC(C)(c1ccc(cc1)C(CCC[NH+]2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)[O-],501.66700000000014,2.758700000000002,3.0,4.0,1.0,,,
3679,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6,502.57900000000035,3.5238000000000023,1.0,7.0,1.0,,,
3680,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c3c1cccc3)C4c5ccccc5-c6c4cccc6,502.74600000000027,8.239600000000008,0.0,0.0,2.0,,,
3681,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,503.1500000000002,-4.156999999999998,3.0,18.0,2.0,,,
3682,C[C@@]12CCC3[C@@]([C@H]1CC=C4[C@]2(C[C@H]([C@@]5([C@@H]4CC(CC5)(C)C)C(=O)[O-])O)C)(C[C@@H]([C@@H]([C@@]3(C)CO)O)O)C,503.7000000000003,2.8129000000000017,4.0,6.0,1.0,,,
3683,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO)O)O)O)O)O)O)O,504.43800000000016,-7.571399999999989,11.0,16.0,3.0,,,
3684,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O)O)O)O)O)O)O,504.4380000000001,-7.730399999999989,11.0,16.0,3.0,,,
3685,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)OC3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,504.43800000000016,-7.572999999999988,11.0,16.0,3.0,,,
3686,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2[C@H](O[C@H]([C@@H]([C@H]2O)O)OC3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,504.43800000000016,-7.572999999999989,11.0,16.0,3.0,,,
3687,C[C@@H]1C[C@H]([NH2+]C1C)c2[nH]c(c(n2)c3ccc(cc3)c4ccc(cc4)C5=C(NC([NH2+]5)[C@@H]6C[C@H]7C[C@H]7N6)F)F,504.6290000000002,2.7543000000000006,5.0,3.0,1.0,,,
3688,C1CCN(CC1)c2c3c(c(nc(n3)N(CCO)CCO)N4CCCCC4)nc(n2)N(CCO)CCO,504.6360000000004,-0.017599999999998173,4.0,12.0,2.0,,,
3689,COCCNC(=O)C[NH+](CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],505.52500000000043,-8.74980000000002,3.0,12.0,2.0,,,
3690,CCCCCCC(COC(=O)c1cccnc1)(COC(=O)c2cccnc2)COC(=O)c3cccnc3,505.57100000000025,4.699200000000005,0.0,9.0,1.0,,,
3691,Cc1c(scn1)/C=C\C2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/c4csc(n4)N)SC2)C(=O)[O-],505.5830000000003,-0.04197999999999941,2.0,12.0,2.0,,,
3692,CC(C)CN(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CCOC2)O)S(=O)(=O)c3ccc(cc3)N,505.63700000000034,2.4028,3.0,7.0,1.0,,,
3693,CC1=C([C@H](C(=C(N1)C)C(=O)O[C@@H]2CCC[NH+](C2)Cc3ccccc3)c4cccc(c4)[N+](=O)[O-])C(=O)OC,506.5790000000002,2.7933000000000012,2.0,7.0,1.0,,,
3694,Cc1nc(cs1)/C=C(\C)/[C@@H]2C[C@H]3[C@](O3)(CCC[C@@H]([C@@H]([C@H](C(=O)C([C@H](CC(=O)N2)O)(C)C)C)O)C)C,506.70900000000023,4.050520000000002,3.0,7.0,1.0,,,
3695,CCCCCCOc1ccc(cc1)CCC(=O)O[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CCC5=CC(=O)CC[C@H]45)C,506.72700000000043,7.631900000000009,0.0,4.0,2.0,,,
3696,c1cc(ccc1C[NH+]2CCCNCC[NH2+]CCCNCC2)C[NH+]3CCCNCC[NH2+]CCCNCC3,506.82800000000043,-4.470800000000015,8.0,4.0,2.0,,,
3697,Cc1nc(cs1)/C=C(\C)/[C@@H]2C[C@H]3[C@@](O3)(CCC[C@@H]([C@H]([C@@H](C(=O)C([C@@H](CC(=O)O2)O)(C)C)C)O)C)C,507.69300000000027,4.477520000000004,2.0,8.0,1.0,,,
3698,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C(=O)COC(=O)C,508.5580000000003,3.5195000000000025,1.0,7.0,1.0,,,
3699,C[C@@H]1CCN([C@H](C1)C(=O)[O-])C(=O)[C@H](CCC[NH+]=C(N)N)NS(=O)(=O)c2cccc3c2NC[C@@H](C3)C,508.6450000000002,-2.5511999999999935,5.0,6.0,1.0,,,
3700,CCCCCCCCCCCCCCCCCC(=O)OCC(CCCCCC)CCCCCCCC,508.91600000000057,12.128299999999983,0.0,2.0,2.0,,,
3701,c1ccc(cc1)COCC(C(=O)[O-])N(CCN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],509.4680000000004,-9.189800000000016,1.0,13.0,2.0,,,
3702,c1cc(ccc1NC(=[NH2+])NC(=[NH2+])NCCCCCCNC(=[NH2+])NC(=[NH2+])Nc2ccc(cc2)Cl)Cl,509.4900000000001,-3.1034000000000024,10.0,0.0,2.0,,,
3703,CC(OC(=O)C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/c3ccco3)COC(=O)N,510.4810000000003,-0.168299999999998,2.0,12.0,2.0,,,
3704,C[C@]12C[C@H](C3(C45[C@H]1C(=O)[C@@](O4)([C@@H]6CC=C7CC=CC(=O)[C@@]7(C6CCC5(C(=O)O3)O)C)O)C)OC(=O)C2=C,510.5390000000004,1.4590999999999996,2.0,9.0,1.0,,,
3705,Cn1c(nnn1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/c4csc(n4)N)SC2)C(=O)[O-],510.5630000000003,-2.2044999999999977,2.0,15.0,2.0,,,
